client_id,invoice_no,date,items,invoice_value
17214,543125,2011-02-03 14:41:00,HEART OF WICKER SMALL|NATURAL SLATE HEART CHALKBOARD,12.150000000000002
17214,544453,2011-02-20 13:06:00,HEART OF WICKER SMALL|REX CASH+CARRY JUMBO SHOPPER,2.5999999999999996
17214,548898,2011-04-04 16:28:00,REX CASH+CARRY JUMBO SHOPPER|WHITE HANGING HEART T-LIGHT HOLDER,24.55
17214,566819,2011-09-15 11:25:00,HEART OF WICKER LARGE|HEART OF WICKER SMALL,9.2
17217,550655,2011-04-19 17:19:00,REX CASH+CARRY JUMBO SHOPPER,0.95
17218,537421,2010-12-06 15:25:00,ASSORTED COLOUR BIRD ORNAMENT|REGENCY CAKESTAND 3 TIER,26.27
17218,552528,2011-05-09 16:59:00,REGENCY CAKESTAND 3 TIER,12.75
17218,566287,2011-09-11 15:11:00,REGENCY CAKESTAND 3 TIER,12.75
17218,568992,2011-09-29 16:48:00,LUNCH BAG RED RETROSPOT,1.65
17218,579154,2011-11-28 13:27:00,REGENCY CAKESTAND 3 TIER,12.75
17219,575017,2011-11-08 11:25:00,PAPER CHAIN KIT 50'S CHRISTMAS,5.9
17220,538347,2010-12-10 14:54:00,JAM MAKING SET PRINTED|JAM MAKING SET WITH JARS|PAPER CHAIN KIT 50'S CHRISTMAS|REX CASH+CARRY JUMBO SHOPPER,41.1
17220,542646,2011-01-31 11:42:00,HEART OF WICKER LARGE|REX CASH+CARRY JUMBO SHOPPER|SET OF 3 CAKE TINS PANTRY DESIGN,19.700000000000003
17220,548308,2011-03-30 12:00:00,NATURAL SLATE HEART CHALKBOARD,5.9
17220,553507,2011-05-17 13:35:00,LUNCH BAG CARS BLUE,3.3
17220,553509,2011-05-17 13:44:00,RETROSPOT TEA SET CERAMIC 11 PC,4.95
17220,559061,2011-07-06 10:04:00,PACK OF 72 RETROSPOT CAKE CASES|SPOTTY BUNTING,16.5
17220,562539,2011-08-05 15:30:00,ASSORTED COLOUR BIRD ORNAMENT|BAKING SET 9 PIECE RETROSPOT|NATURAL SLATE HEART CHALKBOARD,28.770000000000003
17220,568938,2011-09-29 14:46:00,LUNCH BAG SPACEBOY DESIGN|PACK OF 72 RETROSPOT CAKE CASES|SET OF 3 CAKE TINS PANTRY DESIGN,8.25
17220,572484,2011-10-24 13:50:00,LUNCH BAG RED RETROSPOT|PACK OF 72 RETROSPOT CAKE CASES,5.5
17220,576567,2011-11-15 13:41:00,PAPER CHAIN KIT 50'S CHRISTMAS,8.850000000000001
17221,574312,2011-11-03 17:39:00,HEART OF WICKER LARGE,2.95
17221,580290,2011-12-02 13:35:00,PAPER CHAIN KIT 50'S CHRISTMAS,2.95
17222,569673,2011-10-05 13:58:00,ASSORTED COLOUR BIRD ORNAMENT|WHITE HANGING HEART T-LIGHT HOLDER,8.02
17223,537396,2010-12-06 14:08:00,ASSORTED COLOUR BIRD ORNAMENT|REGENCY CAKESTAND 3 TIER,93.4
17223,543036,2011-02-02 15:57:00,REGENCY CAKESTAND 3 TIER|RETROSPOT TEA SET CERAMIC 11 PC,45.3
17226,543190,2011-02-04 11:52:00,REGENCY CAKESTAND 3 TIER,12.75
17227,537258,2010-12-06 11:16:00,REX CASH+CARRY JUMBO SHOPPER,0.95
17228,536799,2010-12-02 16:00:00,JUMBO BAG RED RETROSPOT,5.85
17228,537462,2010-12-07 10:06:00,LUNCH BAG CARS BLUE,9.899999999999999
17228,542858,2011-02-01 11:40:00,HEART OF WICKER LARGE|HEART OF WICKER SMALL|LUNCH BAG RED RETROSPOT|PACK OF 72 RETROSPOT CAKE CASES,15.05
17228,553224,2011-05-16 10:40:00,LUNCH BAG CARS BLUE|LUNCH BAG SPACEBOY DESIGN,13.2
17228,566539,2011-09-13 11:34:00,LUNCH BAG RED RETROSPOT|LUNCH BAG SPACEBOY DESIGN,9.899999999999999
17228,570049,2011-10-07 10:55:00,PACK OF 72 RETROSPOT CAKE CASES,1.6500000000000001
17229,560700,2011-07-20 12:38:00,JUMBO BAG RED RETROSPOT|LUNCH BAG CARS BLUE|LUNCH BAG SPACEBOY DESIGN,27.4
17229,565438,2011-09-04 13:56:00,JUMBO BAG RED RETROSPOT|LUNCH BAG CARS BLUE|LUNCH BAG RED RETROSPOT|LUNCH BAG SPACEBOY DESIGN,34.0
17230,538945,2010-12-15 11:22:00,HEART OF WICKER SMALL|JAM MAKING SET PRINTED|JUMBO BAG RED RETROSPOT|REGENCY CAKESTAND 3 TIER,392.2
17230,539630,2010-12-20 14:59:00,HEART OF WICKER SMALL|JUMBO BAG RED RETROSPOT|REGENCY CAKESTAND 3 TIER,272.2
17230,539645,2010-12-20 16:03:00,REX CASH+CARRY JUMBO SHOPPER,0.95
17230,539646,2010-12-20 16:04:00,REX CASH+CARRY JUMBO SHOPPER,28.5
17230,542994,2011-02-02 12:03:00,REGENCY CAKESTAND 3 TIER|WHITE HANGING HEART T-LIGHT HOLDER,338.4
17231,538638,2010-12-13 14:16:00,ASSORTED COLOUR BIRD ORNAMENT,16.9
17231,541602,2011-01-19 17:17:00,NATURAL SLATE HEART CHALKBOARD,2.95
17231,547243,2011-03-21 16:59:00,SET OF 3 CAKE TINS PANTRY DESIGN,9.9
17231,552318,2011-05-08 16:13:00,SPOTTY BUNTING,9.9
17231,555406,2011-06-02 19:50:00,ASSORTED COLOUR BIRD ORNAMENT|SPOTTY BUNTING,65.31
17231,562551,2011-08-05 16:19:00,ASSORTED COLOUR BIRD ORNAMENT,5.07
17231,576615,2011-11-15 16:42:00,ASSORTED COLOUR BIRD ORNAMENT|REGENCY CAKESTAND 3 TIER,27.96
17234,556325,2011-06-10 11:20:00,BAKING SET 9 PIECE RETROSPOT,14.850000000000001
17235,576351,2011-11-14 15:51:00,BAKING SET 9 PIECE RETROSPOT|RETROSPOT TEA SET CERAMIC 11 PC|REX CASH+CARRY JUMBO SHOPPER,15.8
17236,538409,2010-12-12 11:49:00,ASSORTED COLOUR BIRD ORNAMENT,27.04
17236,543799,2011-02-13 11:22:00,ASSORTED COLOUR BIRD ORNAMENT,27.04
17236,549722,2011-04-11 15:59:00,ASSORTED COLOUR BIRD ORNAMENT|JAM MAKING SET WITH JARS|PACK OF 72 RETROSPOT CAKE CASES,12.39
17236,556642,2011-06-13 15:47:00,SPOTTY BUNTING,19.8
17237,577026,2011-11-17 12:55:00,RETROSPOT TEA SET CERAMIC 11 PC,39.6
17237,579179,2011-11-28 15:02:00,REX CASH+CARRY JUMBO SHOPPER,3.8
17238,536988,2010-12-03 15:05:00,PAPER CHAIN KIT 50'S CHRISTMAS,5.9
17238,536989,2010-12-03 15:10:00,HEART OF WICKER LARGE,2.95
17238,541794,2011-01-21 13:21:00,LUNCH BAG SPACEBOY DESIGN,3.3
17238,546107,2011-03-09 12:33:00,JUMBO BAG RED RETROSPOT,1.95
17238,547969,2011-03-28 16:27:00,LUNCH BAG CARS BLUE|LUNCH BAG SPACEBOY DESIGN,3.3
17238,553061,2011-05-13 11:12:00,LUNCH BAG SPACEBOY DESIGN,3.3
17238,555946,2011-06-08 10:43:00,LUNCH BAG SPACEBOY DESIGN|PARTY BUNTING,13.2
17238,559128,2011-07-06 12:39:00,LUNCH BAG SPACEBOY DESIGN,4.949999999999999
17238,561363,2011-07-26 15:42:00,LUNCH BAG SPACEBOY DESIGN,3.3
17238,567126,2011-09-16 13:53:00,JUMBO BAG RED RETROSPOT,8.32
17238,575852,2011-11-11 12:17:00,BAKING SET 9 PIECE RETROSPOT,9.9
17238,577951,2011-11-22 12:09:00,PAPER CHAIN KIT 50'S CHRISTMAS,11.8
17238,580358,2011-12-02 16:07:00,PAPER CHAIN KIT 50'S CHRISTMAS,11.8
17238,581095,2011-12-07 11:35:00,PAPER CHAIN KIT 50'S CHRISTMAS,11.8
17239,542623,2011-01-31 09:41:00,WHITE HANGING HEART T-LIGHT HOLDER,70.80000000000001
17242,556482,2011-06-12 13:04:00,LUNCH BAG CARS BLUE|LUNCH BAG RED RETROSPOT|LUNCH BAG SPACEBOY DESIGN,66.0
17242,564182,2011-08-23 14:55:00,LUNCH BAG CARS BLUE|LUNCH BAG SPACEBOY DESIGN,33.0
17243,537037,2010-12-05 10:03:00,REX CASH+CARRY JUMBO SHOPPER,1.9
17243,538365,2010-12-12 10:11:00,HEART OF WICKER SMALL|REX CASH+CARRY JUMBO SHOPPER,14.149999999999999
17243,539461,2010-12-19 10:21:00,REX CASH+CARRY JUMBO SHOPPER,2.8499999999999996
17243,540498,2011-01-09 10:06:00,REGENCY CAKESTAND 3 TIER|REX CASH+CARRY JUMBO SHOPPER,65.65
17243,543592,2011-02-10 11:57:00,HEART OF WICKER LARGE|WHITE HANGING HEART T-LIGHT HOLDER,44.25
17243,547837,2011-03-27 10:26:00,WHITE HANGING HEART T-LIGHT HOLDER,20.650000000000002
17243,548696,2011-04-03 10:10:00,REX CASH+CARRY JUMBO SHOPPER,0.95
17243,550301,2011-04-17 10:15:00,WHITE HANGING HEART T-LIGHT HOLDER,29.5
17243,556768,2011-06-14 12:21:00,HEART OF WICKER LARGE|REX CASH+CARRY JUMBO SHOPPER|WHITE HANGING HEART T-LIGHT HOLDER,58.900000000000006
17243,558863,2011-07-04 12:28:00,HEART OF WICKER LARGE|REX CASH+CARRY JUMBO SHOPPER|SET OF 3 CAKE TINS PANTRY DESIGN|WHITE HANGING HEART T-LIGHT HOLDER,37.4
17243,561466,2011-07-27 12:50:00,REGENCY CAKESTAND 3 TIER|SET OF 3 CAKE TINS PANTRY DESIGN,48.15
17243,563692,2011-08-18 13:01:00,REGENCY CAKESTAND 3 TIER,25.5
17243,566019,2011-09-08 12:44:00,HEART OF WICKER LARGE|HEART OF WICKER SMALL|REX CASH+CARRY JUMBO SHOPPER,15.700000000000001
17243,567816,2011-09-22 12:34:00,HEART OF WICKER SMALL|REX CASH+CARRY JUMBO SHOPPER,5.8999999999999995
17243,572049,2011-10-20 12:21:00,REX CASH+CARRY JUMBO SHOPPER,0.95
17243,575609,2011-11-10 12:40:00,ASSORTED COLOUR BIRD ORNAMENT|WHITE HANGING HEART T-LIGHT HOLDER,91.19999999999999
17243,578795,2011-11-25 12:29:00,ASSORTED COLOUR BIRD ORNAMENT,54.08
17243,580384,2011-12-04 10:10:00,ASSORTED COLOUR BIRD ORNAMENT,67.6
17244,571505,2011-10-17 15:19:00,PAPER CHAIN KIT 50'S CHRISTMAS|REX CASH+CARRY JUMBO SHOPPER,4.85
17247,578620,2011-11-24 15:21:00,JUMBO BAG RED RETROSPOT|PAPER CHAIN KIT 50'S CHRISTMAS,13.88
17248,563022,2011-08-11 13:34:00,LUNCH BAG RED RETROSPOT|REX CASH+CARRY JUMBO SHOPPER,5.449999999999999
17250,547556,2011-03-23 16:45:00,PARTY BUNTING|RETROSPOT TEA SET CERAMIC 11 PC|WHITE HANGING HEART T-LIGHT HOLDER,41.5
17250,580877,2011-12-06 12:15:00,REGENCY CAKESTAND 3 TIER,25.5
17253,577730,2011-11-21 12:59:00,REX CASH+CARRY JUMBO SHOPPER|SPOTTY BUNTING,10.85
17254,578522,2011-11-24 14:09:00,ASSORTED COLOUR BIRD ORNAMENT|HEART OF WICKER SMALL|LUNCH BAG SPACEBOY DESIGN|REGENCY CAKESTAND 3 TIER|RETROSPOT TEA SET CERAMIC 11 PC,27.68
17254,580639,2011-12-05 12:46:00,LUNCH BAG SPACEBOY DESIGN,1.65
17255,573346,2011-10-30 12:18:00,HEART OF WICKER SMALL|REX CASH+CARRY JUMBO SHOPPER|SET OF 3 CAKE TINS PANTRY DESIGN,22.65
17256,542723,2011-01-31 14:53:00,LUNCH BAG RED RETROSPOT,1.65
17259,560047,2011-07-14 15:01:00,PARTY BUNTING|RETROSPOT TEA SET CERAMIC 11 PC,9.9
17262,537811,2010-12-08 13:30:00,PARTY BUNTING,187.5
17262,547512,2011-03-23 13:46:00,PARTY BUNTING,415.00000000000006
17262,551164,2011-04-26 15:56:00,PARTY BUNTING,4.95
17263,553197,2011-05-15 14:32:00,REX CASH+CARRY JUMBO SHOPPER|WHITE HANGING HEART T-LIGHT HOLDER,6.8500000000000005
17265,556473,2011-06-12 12:00:00,WHITE HANGING HEART T-LIGHT HOLDER,8.850000000000001
17265,561026,2011-07-24 10:49:00,JUMBO BAG RED RETROSPOT,2.08
17266,560186,2011-07-15 11:57:00,BAKING SET 9 PIECE RETROSPOT|PARTY BUNTING,14.850000000000001
17267,562427,2011-08-04 17:19:00,ASSORTED COLOUR BIRD ORNAMENT|SPOTTY BUNTING,24.87
17272,547350,2011-03-22 12:05:00,BAKING SET 9 PIECE RETROSPOT|RETROSPOT TEA SET CERAMIC 11 PC,49.5
17272,554489,2011-05-24 13:46:00,BAKING SET 9 PIECE RETROSPOT|RETROSPOT TEA SET CERAMIC 11 PC,118.80000000000001
17272,572542,2011-10-24 16:20:00,BAKING SET 9 PIECE RETROSPOT|RETROSPOT TEA SET CERAMIC 11 PC,118.80000000000001
17277,541784,2011-01-21 12:37:00,HEART OF WICKER SMALL|REX CASH+CARRY JUMBO SHOPPER|SET OF 3 CAKE TINS PANTRY DESIGN,32.1
17277,551125,2011-04-26 12:47:00,PARTY BUNTING,89.10000000000001
17278,549832,2011-04-12 13:10:00,JAM MAKING SET WITH JARS|PARTY BUNTING,45.3
17279,570984,2011-10-13 11:58:00,REGENCY CAKESTAND 3 TIER,51.0
17282,543800,2011-02-13 11:36:00,HEART OF WICKER SMALL|JAM MAKING SET PRINTED|JUMBO BAG RED RETROSPOT|LUNCH BAG RED RETROSPOT|SET OF 3 CAKE TINS PANTRY DESIGN,83.7
17284,540473,2011-01-07 14:31:00,HEART OF WICKER SMALL|PACK OF 72 RETROSPOT CAKE CASES|RETROSPOT TEA SET CERAMIC 11 PC,18.15
17284,550389,2011-04-18 11:53:00,PACK OF 72 RETROSPOT CAKE CASES,2.2
17284,563012,2011-08-11 12:00:00,LUNCH BAG CARS BLUE|LUNCH BAG RED RETROSPOT|PACK OF 72 RETROSPOT CAKE CASES,11.549999999999999
17284,570444,2011-10-10 14:38:00,LUNCH BAG CARS BLUE,3.3
17286,577296,2011-11-18 12:47:00,BAKING SET 9 PIECE RETROSPOT|REX CASH+CARRY JUMBO SHOPPER,10.85
17287,536681,2010-12-02 12:22:00,ASSORTED COLOUR BIRD ORNAMENT|REGENCY CAKESTAND 3 TIER,51.769999999999996
17287,537601,2010-12-07 12:43:00,ASSORTED COLOUR BIRD ORNAMENT,11.83
17287,548642,2011-04-01 13:00:00,ASSORTED COLOUR BIRD ORNAMENT,10.14
17287,560576,2011-07-19 14:59:00,ASSORTED COLOUR BIRD ORNAMENT|REGENCY CAKESTAND 3 TIER,62.68
17287,568311,2011-09-26 12:53:00,ASSORTED COLOUR BIRD ORNAMENT|REGENCY CAKESTAND 3 TIER,33.95
17287,575977,2011-11-13 13:27:00,ASSORTED COLOUR BIRD ORNAMENT|REGENCY CAKESTAND 3 TIER,32.26
17289,556487,2011-06-12 13:51:00,HEART OF WICKER SMALL|JUMBO BAG RED RETROSPOT|WHITE HANGING HEART T-LIGHT HOLDER,30.46
17289,574675,2011-11-06 12:31:00,WHITE HANGING HEART T-LIGHT HOLDER,20.650000000000002
17289,575041,2011-11-08 12:01:00,WHITE HANGING HEART T-LIGHT HOLDER,11.8
17293,538646,2010-12-13 14:55:00,ASSORTED COLOUR BIRD ORNAMENT|REX CASH+CARRY JUMBO SHOPPER,27.99
17293,543256,2011-02-04 15:54:00,REX CASH+CARRY JUMBO SHOPPER,0.95
17293,559160,2011-07-06 16:15:00,ASSORTED COLOUR BIRD ORNAMENT|NATURAL SLATE HEART CHALKBOARD|REX CASH+CARRY JUMBO SHOPPER,56.260000000000005
17293,566951,2011-09-15 16:36:00,ASSORTED COLOUR BIRD ORNAMENT|REX CASH+CARRY JUMBO SHOPPER,59.78
17293,570843,2011-10-12 14:22:00,ASSORTED COLOUR BIRD ORNAMENT|REX CASH+CARRY JUMBO SHOPPER,30.84
17293,575325,2011-11-09 13:46:00,BAKING SET 9 PIECE RETROSPOT|REX CASH+CARRY JUMBO SHOPPER,23.4
17293,580091,2011-12-01 14:37:00,REX CASH+CARRY JUMBO SHOPPER,0.95
17295,569824,2011-10-06 12:22:00,LUNCH BAG SPACEBOY DESIGN|PAPER CHAIN KIT 50'S CHRISTMAS|REGENCY CAKESTAND 3 TIER,46.5
17295,575754,2011-11-11 10:43:00,PAPER CHAIN KIT 50'S CHRISTMAS,8.850000000000001
17298,564850,2011-08-30 16:43:00,JUMBO BAG RED RETROSPOT|PARTY BUNTING|REX CASH+CARRY JUMBO SHOPPER,53.4
17299,564959,2011-08-31 14:22:00,BAKING SET 9 PIECE RETROSPOT,14.850000000000001
17299,566266,2011-09-11 13:22:00,ASSORTED COLOUR BIRD ORNAMENT|PARTY BUNTING,77.5
17301,577319,2011-11-18 13:43:00,ASSORTED COLOUR BIRD ORNAMENT,13.52
17302,543288,2011-02-07 10:14:00,SET OF 3 CAKE TINS PANTRY DESIGN,14.850000000000001
17302,574903,2011-11-07 15:27:00,PACK OF 72 RETROSPOT CAKE CASES,13.200000000000001
17302,578690,2011-11-25 09:36:00,PAPER CHAIN KIT 50'S CHRISTMAS,5.9
17303,538635,2010-12-13 13:32:00,HEART OF WICKER SMALL|NATURAL SLATE HEART CHALKBOARD|PACK OF 72 RETROSPOT CAKE CASES|WHITE HANGING HEART T-LIGHT HOLDER,20.25
17311,542284,2011-01-27 10:56:00,JAM MAKING SET WITH JARS|LUNCH BAG CARS BLUE,42.0
17311,567865,2011-09-22 14:11:00,PAPER CHAIN KIT 50'S CHRISTMAS,35.400000000000006
17312,558765,2011-07-03 13:12:00,REX CASH+CARRY JUMBO SHOPPER,0.95
17312,559361,2011-07-07 20:07:00,REX CASH+CARRY JUMBO SHOPPER,0.95
17314,542786,2011-02-01 10:15:00,PACK OF 72 RETROSPOT CAKE CASES,13.200000000000001
17314,570855,2011-10-12 14:56:00,ASSORTED COLOUR BIRD ORNAMENT,13.52
17315,539404,2010-12-17 12:24:00,JAM MAKING SET PRINTED|JAM MAKING SET WITH JARS|SET OF 3 CAKE TINS PANTRY DESIGN,10.65
17315,540005,2011-01-04 10:38:00,REX CASH+CARRY JUMBO SHOPPER,1.9
17315,541669,2011-01-20 12:29:00,WHITE HANGING HEART T-LIGHT HOLDER,8.850000000000001
17315,543246,2011-02-04 14:14:00,PARTY BUNTING,4.95
17315,544036,2011-02-15 11:30:00,REGENCY CAKESTAND 3 TIER,175.2
17315,545602,2011-03-04 11:49:00,JUMBO BAG RED RETROSPOT|NATURAL SLATE HEART CHALKBOARD,19.650000000000002
17315,548150,2011-03-29 12:55:00,SET OF 3 CAKE TINS PANTRY DESIGN,4.95
17315,550828,2011-04-21 10:19:00,WHITE HANGING HEART T-LIGHT HOLDER,17.700000000000003
17315,553008,2011-05-12 16:52:00,ASSORTED COLOUR BIRD ORNAMENT|REX CASH+CARRY JUMBO SHOPPER,27.99
17315,554090,2011-05-22 12:22:00,HEART OF WICKER LARGE|PARTY BUNTING|WHITE HANGING HEART T-LIGHT HOLDER,41.400000000000006
17315,555200,2011-06-01 12:05:00,PARTY BUNTING,59.400000000000006
17315,559112,2011-07-06 11:59:00,NATURAL SLATE HEART CHALKBOARD|PARTY BUNTING,21.700000000000003
17315,559336,2011-07-07 16:17:00,PARTY BUNTING,9.9
17315,559938,2011-07-14 10:15:00,PARTY BUNTING|WHITE HANGING HEART T-LIGHT HOLDER,36.55
17315,561394,2011-07-27 10:10:00,SET OF 3 CAKE TINS PANTRY DESIGN,9.9
17315,564191,2011-08-23 16:16:00,JAM MAKING SET PRINTED,1.45
17315,564976,2011-08-31 15:49:00,NATURAL SLATE HEART CHALKBOARD|PACK OF 72 RETROSPOT CAKE CASES|SET OF 3 CAKE TINS PANTRY DESIGN,31.8
17315,566624,2011-09-14 09:36:00,PARTY BUNTING,39.6
17315,568199,2011-09-25 14:53:00,SET OF 3 CAKE TINS PANTRY DESIGN,44.550000000000004
17315,570884,2011-10-13 10:09:00,JAM MAKING SET PRINTED|REGENCY CAKESTAND 3 TIER|SET OF 3 CAKE TINS PANTRY DESIGN,104.80000000000001
17315,572541,2011-10-24 16:20:00,PACK OF 72 RETROSPOT CAKE CASES|REX CASH+CARRY JUMBO SHOPPER,2.05
17315,575515,2011-11-10 10:41:00,REGENCY CAKESTAND 3 TIER,175.2
17315,581345,2011-12-08 12:15:00,PARTY BUNTING,24.75
17317,566259,2011-09-11 12:45:00,PAPER CHAIN KIT 50'S CHRISTMAS,306.0
17320,564950,2011-08-31 13:31:00,JAM MAKING SET PRINTED|SET OF 3 CAKE TINS PANTRY DESIGN,23.55
17321,569261,2011-10-03 11:34:00,HEART OF WICKER SMALL|REX CASH+CARRY JUMBO SHOPPER,5.199999999999999
17323,552310,2011-05-08 15:22:00,LUNCH BAG SPACEBOY DESIGN|PACK OF 72 RETROSPOT CAKE CASES,3.3
17323,562569,2011-08-07 12:05:00,LUNCH BAG RED RETROSPOT,4.949999999999999
17323,570217,2011-10-09 12:19:00,JUMBO BAG RED RETROSPOT,4.16
17323,577493,2011-11-20 12:13:00,LUNCH BAG RED RETROSPOT|LUNCH BAG SPACEBOY DESIGN|PACK OF 72 RETROSPOT CAKE CASES,9.35
17324,537780,2010-12-08 12:45:00,REX CASH+CARRY JUMBO SHOPPER,0.95
17324,577217,2011-11-18 11:53:00,REX CASH+CARRY JUMBO SHOPPER,1.9
17325,545648,2011-03-04 13:09:00,LUNCH BAG RED RETROSPOT,16.5
17331,562609,2011-08-08 11:55:00,REGENCY CAKESTAND 3 TIER,175.2
17337,543040,2011-02-02 17:06:00,BAKING SET 9 PIECE RETROSPOT|HEART OF WICKER SMALL|LUNCH BAG RED RETROSPOT|PACK OF 72 RETROSPOT CAKE CASES|REGENCY CAKESTAND 3 TIER|WHITE HANGING HEART T-LIGHT HOLDER,62.099999999999994
17337,548714,2011-04-03 15:07:00,BAKING SET 9 PIECE RETROSPOT|RETROSPOT TEA SET CERAMIC 11 PC|WHITE HANGING HEART T-LIGHT HOLDER,12.850000000000001
17337,553035,2011-05-12 20:13:00,BAKING SET 9 PIECE RETROSPOT|LUNCH BAG RED RETROSPOT|LUNCH BAG SPACEBOY DESIGN|PACK OF 72 RETROSPOT CAKE CASES,10.45
17338,538626,2010-12-13 12:57:00,PAPER CHAIN KIT 50'S CHRISTMAS|WHITE HANGING HEART T-LIGHT HOLDER,50.150000000000006
17338,540968,2011-01-12 13:40:00,RETROSPOT TEA SET CERAMIC 11 PC|WHITE HANGING HEART T-LIGHT HOLDER,23.700000000000003
17338,544586,2011-02-21 15:04:00,PACK OF 72 RETROSPOT CAKE CASES|RETROSPOT TEA SET CERAMIC 11 PC|WHITE HANGING HEART T-LIGHT HOLDER,41.2
17338,550477,2011-04-18 14:01:00,NATURAL SLATE HEART CHALKBOARD|PACK OF 72 RETROSPOT CAKE CASES|RETROSPOT TEA SET CERAMIC 11 PC|WHITE HANGING HEART T-LIGHT HOLDER,40.650000000000006
17338,553710,2011-05-18 15:35:00,RETROSPOT TEA SET CERAMIC 11 PC|WHITE HANGING HEART T-LIGHT HOLDER,32.550000000000004
17338,558709,2011-07-01 13:02:00,RETROSPOT TEA SET CERAMIC 11 PC|WHITE HANGING HEART T-LIGHT HOLDER,27.6
17338,563565,2011-08-17 14:22:00,SET OF 3 CAKE TINS PANTRY DESIGN|WHITE HANGING HEART T-LIGHT HOLDER,33.5
17338,578041,2011-11-22 14:23:00,PAPER CHAIN KIT 50'S CHRISTMAS|REGENCY CAKESTAND 3 TIER|RETROSPOT TEA SET CERAMIC 11 PC|WHITE HANGING HEART T-LIGHT HOLDER,99.35
17340,537852,2010-12-08 15:56:00,ASSORTED COLOUR BIRD ORNAMENT|NATURAL SLATE HEART CHALKBOARD,124.88000000000001
17340,549578,2011-04-11 08:49:00,PARTY BUNTING,59.400000000000006
17340,559676,2011-07-11 14:40:00,PARTY BUNTING,59.400000000000006
17340,563019,2011-08-11 12:58:00,PARTY BUNTING|REGENCY CAKESTAND 3 TIER,65.1
17340,575516,2011-11-10 10:45:00,REGENCY CAKESTAND 3 TIER,51.0
17341,537781,2010-12-08 12:46:00,ASSORTED COLOUR BIRD ORNAMENT|JUMBO BAG RED RETROSPOT|PAPER CHAIN KIT 50'S CHRISTMAS,34.89
17344,572461,2011-10-24 12:56:00,PARTY BUNTING|REX CASH+CARRY JUMBO SHOPPER|WHITE HANGING HEART T-LIGHT HOLDER,8.85
17345,578548,2011-11-24 15:02:00,ASSORTED COLOUR BIRD ORNAMENT|BAKING SET 9 PIECE RETROSPOT,16.66
17346,538942,2010-12-15 11:14:00,WHITE HANGING HEART T-LIGHT HOLDER,2.95
17346,543907,2011-02-14 12:16:00,ASSORTED COLOUR BIRD ORNAMENT|HEART OF WICKER LARGE,16.47
17346,550298,2011-04-15 16:11:00,JUMBO BAG RED RETROSPOT|WHITE HANGING HEART T-LIGHT HOLDER,26.700000000000003
17346,553833,2011-05-19 11:41:00,HEART OF WICKER LARGE|JUMBO BAG RED RETROSPOT|LUNCH BAG CARS BLUE|LUNCH BAG SPACEBOY DESIGN|WHITE HANGING HEART T-LIGHT HOLDER,20.47
17346,555560,2011-06-05 14:20:00,JUMBO BAG RED RETROSPOT|LUNCH BAG RED RETROSPOT,7.460000000000001
17346,564742,2011-08-28 15:01:00,JUMBO BAG RED RETROSPOT|LUNCH BAG SPACEBOY DESIGN,9.54
17346,570791,2011-10-12 11:58:00,JUMBO BAG RED RETROSPOT,6.24
17346,572050,2011-10-20 12:23:00,ASSORTED COLOUR BIRD ORNAMENT|JUMBO BAG RED RETROSPOT,13.39
17346,572055,2011-10-20 12:34:00,JUMBO BAG RED RETROSPOT,4.16
17346,573873,2011-11-01 12:39:00,ASSORTED COLOUR BIRD ORNAMENT|LUNCH BAG RED RETROSPOT|PACK OF 72 RETROSPOT CAKE CASES,39.379999999999995
17346,578370,2011-11-24 11:11:00,ASSORTED COLOUR BIRD ORNAMENT|JUMBO BAG RED RETROSPOT|PACK OF 72 RETROSPOT CAKE CASES|REX CASH+CARRY JUMBO SHOPPER,23.34
17346,580879,2011-12-06 12:18:00,ASSORTED COLOUR BIRD ORNAMENT|JUMBO BAG RED RETROSPOT|PACK OF 72 RETROSPOT CAKE CASES,34.87
17348,543997,2011-02-15 10:49:00,RETROSPOT TEA SET CERAMIC 11 PC,19.8
17348,568833,2011-09-29 11:39:00,HEART OF WICKER SMALL|PAPER CHAIN KIT 50'S CHRISTMAS|REX CASH+CARRY JUMBO SHOPPER,49.8
17348,574351,2011-11-04 10:37:00,JUMBO BAG RED RETROSPOT|RETROSPOT TEA SET CERAMIC 11 PC,7.03
17348,575767,2011-11-11 11:11:00,PAPER CHAIN KIT 50'S CHRISTMAS|RETROSPOT TEA SET CERAMIC 11 PC,20.75
17348,578719,2011-11-25 11:25:00,ASSORTED COLOUR BIRD ORNAMENT,13.52
17350,572651,2011-10-25 12:06:00,JAM MAKING SET WITH JARS|LUNCH BAG SPACEBOY DESIGN|PAPER CHAIN KIT 50'S CHRISTMAS|SET OF 3 CAKE TINS PANTRY DESIGN,74.55000000000001
17351,557959,2011-06-23 19:29:00,SPOTTY BUNTING,14.850000000000001
17353,559519,2011-07-08 16:17:00,LUNCH BAG CARS BLUE|LUNCH BAG SPACEBOY DESIGN,435.0
17353,562123,2011-08-02 17:19:00,LUNCH BAG RED RETROSPOT|LUNCH BAG SPACEBOY DESIGN,435.0
17356,542796,2011-02-01 11:07:00,REX CASH+CARRY JUMBO SHOPPER,1.9
17357,576611,2011-11-15 16:29:00,BAKING SET 9 PIECE RETROSPOT|REX CASH+CARRY JUMBO SHOPPER,7.8
17358,539471,2010-12-19 14:16:00,WHITE HANGING HEART T-LIGHT HOLDER,5.9
