client_id,revenue,segment
16796,305.62,LowValue
16800,1201.49,LowValue
16801,1619.73,LowValue
16803,332.3,LowValue
16804,536.99,LowValue
16805,460.59,LowValue
16806,801.49,LowValue
16807,1121.59,LowValue
16808,288.42,LowValue
16809,914.69,LowValue
16810,309.54,LowValue
16811,547.07,LowValue
16812,479.35,LowValue
16813,1692.98,HighValue
16814,6509.1,HighValue
16816,417.06,LowValue
16817,1604.75,LowValue
16818,3349.57,HighValue
16820,497.61,LowValue
16823,358.38,LowValue
16824,460.64,LowValue
16825,775.1800000000001,LowValue
16826,341.7,LowValue
16828,128.5,LowValue
16829,197.22,LowValue
16830,325.91,LowValue
16832,199.15,LowValue
16833,1106.53,LowValue
16834,413.46,LowValue
16835,180.85,LowValue
16836,251.87,LowValue
16837,3170.98,HighValue
16838,588.85,LowValue
16839,16594.35,HighValue
16841,1869.82,HighValue
16842,1264.19,LowValue
16843,10196.57,HighValue
16846,214.32,LowValue
16847,193.44,LowValue
16848,281.42,LowValue
16849,124.57,LowValue
16850,332.41,LowValue
16851,342.45,LowValue
16852,144.91000000000003,LowValue
16855,328.4,LowValue
16856,35.400000000000006,LowValue
16858,375.69000000000005,LowValue
16859,747.81,LowValue
16861,173.76,LowValue
16863,502.8,LowValue
16866,207.73999999999998,LowValue
16869,825.42,LowValue
16871,2812.34,HighValue
16872,680.02,LowValue
16873,7123.62,HighValue
16875,2095.53,HighValue
16877,853.72,LowValue
16878,13.3,LowValue
16880,1519.08,LowValue
16881,432.0,LowValue
16882,705.12,LowValue
16883,276.73,LowValue
16884,429.84000000000003,LowValue
16885,471.51,LowValue
16887,194.88,LowValue
16889,1578.67,LowValue
16891,809.7,LowValue
16892,525.54,LowValue
16893,145.93,LowValue
16895,219.14,LowValue
16897,289.78,LowValue
16898,508.81,LowValue
16899,1281.56,LowValue
16900,887.11,LowValue
16902,1706.88,HighValue
16903,373.24,LowValue
16904,3754.27,HighValue
16905,3102.43,HighValue
16906,579.77,LowValue
16907,981.65,LowValue
16909,379.14,LowValue
16910,1510.06,LowValue
16912,2575.38,HighValue
16913,113.44,LowValue
16914,208.46,LowValue
16915,621.6800000000001,LowValue
16916,576.26,LowValue
16917,391.52,LowValue
16918,1068.82,LowValue
16919,2596.45,HighValue
16921,169.79,LowValue
16923,7247.61,HighValue
16924,846.75,LowValue
16926,230.25,LowValue
16927,543.05,LowValue
16928,2847.6,HighValue
16929,1295.39,LowValue
16930,380.55,LowValue
16931,4604.22,HighValue
16932,161.94,LowValue
16933,563.23,LowValue
16934,950.9300000000001,LowValue
16936,262.68,LowValue
16938,2736.38,HighValue
16940,3049.88,HighValue
16942,1920.59,HighValue
16943,816.73,LowValue
16945,4345.5,HighValue
16947,406.48,LowValue
16948,435.02,LowValue
16949,1286.27,LowValue
16950,1178.56,LowValue
16951,1277.75,LowValue
16952,167.61,LowValue
16953,20.8,LowValue
16954,2085.08,HighValue
16955,518.67,LowValue
16956,308.74,LowValue
16957,416.64,LowValue
16959,117.35000000000001,LowValue
16960,507.05,LowValue
16961,234.17,LowValue
16963,110.55000000000001,LowValue
16965,201.19,LowValue
16966,2154.97,HighValue
16967,319.02,LowValue
16968,439.43,LowValue
16969,650.41,LowValue
16971,357.21,LowValue
16976,251.51999999999998,LowValue
16978,344.33,LowValue
16979,1852.0,HighValue
16980,1078.96,LowValue
16982,384.06,LowValue
16983,1931.25,HighValue
16984,4481.35,HighValue
16985,5464.12,HighValue
16986,1873.2,HighValue
16987,1625.05,LowValue
16988,126.12,LowValue
16989,1133.25,LowValue
16990,179.0,LowValue
16992,1614.31,LowValue
16996,1456.96,LowValue
16997,702.0,LowValue
16998,295.0,LowValue
16999,484.82,LowValue
17001,3989.57,HighValue
17002,1493.73,LowValue
17004,1412.94,LowValue
17006,781.78,LowValue
17007,889.9300000000001,LowValue
17010,195.36,LowValue
17011,270.9,LowValue
17014,586.33,LowValue
17015,1842.56,HighValue
17017,8694.26,HighValue
17018,920.1,LowValue
17019,1272.61,LowValue
17022,71.0,LowValue
17024,95.85,LowValue
17025,357.77,LowValue
17026,154.82999999999998,LowValue
17027,890.29,LowValue
17029,716.0,LowValue
17030,146.87,LowValue
17031,380.35,LowValue
17033,1030.14,LowValue
17034,745.52,LowValue
17035,433.53000000000003,LowValue
17037,1267.32,LowValue
17038,112.4,LowValue
17040,449.73,LowValue
17041,1081.57,LowValue
17042,1044.3799999999999,LowValue
17043,1735.18,HighValue
17044,948.48,LowValue
17045,339.44,LowValue
17046,642.02,LowValue
17047,1100.9,LowValue
17048,925.35,LowValue
17049,5659.9800000000005,HighValue
17050,3228.84,HighValue
17051,247.14000000000001,LowValue
17052,413.75,LowValue
17053,498.48,LowValue
17054,1356.33,LowValue
17058,1179.89,LowValue
17059,3095.04,HighValue
17060,234.24,LowValue
17061,5232.2300000000005,HighValue
17062,538.37,LowValue
17063,1461.14,LowValue
17064,859.35,LowValue
17068,4552.14,HighValue
17069,2709.7000000000003,HighValue
17070,312.14,LowValue
17071,2429.03,HighValue
17073,1446.09,LowValue
17075,834.12,LowValue
17076,841.0799999999999,LowValue
17078,378.2,LowValue
17079,118.80000000000001,LowValue
17080,287.62,LowValue
17081,290.16,LowValue
17082,2003.85,HighValue
17083,1405.78,LowValue
17084,2949.75,HighValue
17085,1566.65,LowValue
17086,2050.08,HighValue
17088,1991.01,HighValue
17090,2043.95,HighValue
17091,3827.76,HighValue
17092,1777.78,HighValue
17094,302.0,LowValue
17095,1324.16,LowValue
17096,1022.13,LowValue
17097,954.42,LowValue
17100,971.74,LowValue
17101,1621.73,LowValue
17102,25.5,LowValue
17105,665.78,LowValue
17107,10815.43,HighValue
17109,885.04,LowValue
17110,163.29999999999998,LowValue
17111,248.61,LowValue
17114,808.62,LowValue
17115,837.5,LowValue
17117,116.19999999999999,LowValue
17118,157.02,LowValue
17119,606.91,LowValue
17120,307.46,LowValue
17122,138.32,LowValue
17123,345.29999999999995,LowValue
17124,298.89,LowValue
17125,259.35,LowValue
17126,1004.75,LowValue
17128,157.09,LowValue
17131,2463.17,HighValue
17133,4892.240000000001,HighValue
17134,425.0,LowValue
17135,1139.73,LowValue
17138,380.5,LowValue
17139,10668.47,HighValue
17140,465.32,LowValue
17142,579.0,LowValue
17144,984.57,LowValue
17146,749.78,LowValue
17147,1714.59,HighValue
17148,124.88,LowValue
17152,1689.5,HighValue
17153,213.78,LowValue
17154,329.34,LowValue
17155,251.70000000000002,LowValue
17157,319.0,LowValue
17158,1266.97,LowValue
17159,1538.88,LowValue
17160,3518.03,HighValue
17162,1715.46,HighValue
17163,293.1,LowValue
17164,2467.35,HighValue
17165,158.68,LowValue
17166,206.34,LowValue
17169,835.78,LowValue
17171,224.91,LowValue
17172,317.76,LowValue
17173,3766.6,HighValue
17174,59.9,LowValue
17175,1443.69,LowValue
17176,306.13,LowValue
17179,711.79,LowValue
17180,796.03,LowValue
17181,239.92000000000002,LowValue
17183,3347.31,HighValue
17186,144.0,LowValue
17187,203.95,LowValue
17188,2474.23,HighValue
17189,384.40000000000003,LowValue
17190,444.74,LowValue
17191,2095.13,HighValue
17193,1699.3000000000002,HighValue
17194,262.62,LowValue
17197,1013.01,LowValue
17198,692.22,LowValue
17201,342.63,LowValue
17203,3563.85,HighValue
17204,1564.56,LowValue
17205,384.08,LowValue
17206,204.24,LowValue
17211,2317.2200000000003,HighValue
17212,226.85,LowValue
17213,2781.23,HighValue
17214,1069.1200000000001,LowValue
17217,113.5,LowValue
17218,1960.72,HighValue
17219,114.23,LowValue
17220,3198.25,HighValue
17221,335.13,LowValue
17222,354.15,LowValue
17223,426.79,LowValue
17226,393.49,LowValue
17227,939.32,LowValue
17228,1906.09,HighValue
17229,318.76,LowValue
17230,3638.41,HighValue
17231,3174.32,HighValue
17232,421.52,LowValue
17233,190.88,LowValue
17234,149.89000000000001,LowValue
17235,550.06,LowValue
17236,916.13,LowValue
17237,314.69,LowValue
17238,3744.65,HighValue
17239,382.5,LowValue
17242,1135.04,LowValue
17243,8676.85,HighValue
17244,954.9,LowValue
17245,171.45,LowValue
17247,282.19,LowValue
17248,318.65,LowValue
17250,384.52,LowValue
17251,283.28000000000003,LowValue
17252,353.86,LowValue
17253,178.26,LowValue
17254,272.44,LowValue
17255,298.41,LowValue
17256,240.0,LowValue
17259,603.37,LowValue
17262,1253.3600000000001,LowValue
17263,63.440000000000005,LowValue
17265,562.9,LowValue
17266,310.64,LowValue
17267,317.62,LowValue
17268,763.64,LowValue
17272,2148.63,HighValue
17274,111.97999999999999,LowValue
17277,1065.3500000000001,LowValue
17278,246.04,LowValue
17279,187.82999999999998,LowValue
17282,1703.41,HighValue
17284,1652.58,LowValue
17286,153.92,LowValue
17287,1064.11,LowValue
17288,1419.73,LowValue
17289,944.41,LowValue
17290,525.24,LowValue
17291,550.8000000000001,LowValue
17293,1875.1100000000001,HighValue
17295,556.95,LowValue
17297,131.78,LowValue
17298,498.42,LowValue
17299,669.11,LowValue
17301,197.63,LowValue
17302,1135.63,LowValue
17303,250.04,LowValue
17306,8631.31,HighValue
17309,82.75,LowValue
17311,1384.85,LowValue
17312,644.3,LowValue
17313,2328.84,HighValue
17314,2527.92,HighValue
17315,6292.26,HighValue
17317,2600.34,HighValue
17320,1200.6200000000001,LowValue
17321,700.86,LowValue
17323,921.07,LowValue
17324,990.23,LowValue
17325,96.8,LowValue
17329,523.11,LowValue
17330,363.9,LowValue
17331,175.2,LowValue
17333,494.25,LowValue
17334,307.02,LowValue
17337,2027.8700000000001,HighValue
17338,6643.93,HighValue
17339,243.36,LowValue
17340,12353.29,HighValue
17341,781.36,LowValue
17343,193.64,LowValue
17344,160.57,LowValue
17345,537.74,LowValue
17346,2676.56,HighValue
17347,228.96,LowValue
17348,1159.52,LowValue
17349,110.75,LowValue
17350,1286.07,LowValue
17351,587.15,LowValue
17353,1740.0,HighValue
17354,1393.06,LowValue
17356,178.22,LowValue
17357,388.14,LowValue
17358,365.85,LowValue
17359,127.86,LowValue
17360,585.79,LowValue
17361,488.2,LowValue
17362,312.23,LowValue
17364,4481.18,HighValue
17365,4801.56,HighValue
17367,168.4,LowValue
17368,1912.67,HighValue
17370,446.18,LowValue
17371,423.89,LowValue
17372,1342.68,LowValue
17373,646.92,LowValue
17374,495.77,LowValue
17375,400.1,LowValue
17376,203.2,LowValue
17377,4100.92,HighValue
17379,404.66,LowValue
17381,20275.61,HighValue
17382,65.4,LowValue
17383,199.29,LowValue
17384,336.4,LowValue
17385,261.11,LowValue
17386,2686.42,HighValue
17387,784.11,LowValue
17388,1259.56,LowValue
17389,31833.68,HighValue
17391,508.8,LowValue
17392,457.91,LowValue
17394,203.86999999999998,LowValue
17396,7330.8,HighValue
17397,696.41,LowValue
17398,653.38,LowValue
17400,2129.96,HighValue
17402,2633.85,HighValue
17403,281.62,LowValue
17404,31906.82,HighValue
17405,1031.41,LowValue
17406,2200.42,HighValue
17408,32.65,LowValue
17409,771.85,LowValue
17410,1214.72,LowValue
17411,778.94,LowValue
17412,1258.06,LowValue
17414,778.0,LowValue
17415,507.84,LowValue
17416,6893.42,HighValue
17418,463.46000000000004,LowValue
17419,4226.57,HighValue
17420,598.83,LowValue
17422,1979.37,HighValue
17423,698.41,LowValue
17425,759.17,LowValue
17426,5037.26,HighValue
17427,100.8,LowValue
17428,17256.85,HighValue
17429,524.9200000000001,LowValue
17430,265.76,LowValue
17431,403.3,LowValue
17432,365.76,LowValue
17433,303.15999999999997,LowValue
17434,2373.82,HighValue
17436,216.29999999999998,LowValue
17438,388.45000000000005,LowValue
17440,186.42000000000002,LowValue
17442,2248.56,HighValue
17443,534.24,LowValue
17444,2940.04,HighValue
17446,120.9,LowValue
17447,541.53,LowValue
17449,2520.86,HighValue
17450,194550.79,HighValue
17451,1721.4,HighValue
17453,486.71999999999997,LowValue
17454,517.53,LowValue
17455,131.7,LowValue
17456,249.86,LowValue
17457,1737.7,HighValue
17458,316.5,LowValue
17459,657.3,LowValue
17460,622.4300000000001,LowValue
17461,757.46,LowValue
17462,675.69,LowValue
17463,1896.41,HighValue
17464,289.96000000000004,LowValue
17466,763.28,LowValue
17468,137.0,LowValue
17469,1870.97,HighValue
17470,1125.07,LowValue
17472,710.29,LowValue
17475,194.37,LowValue
17480,511.82,LowValue
17481,1255.59,LowValue
17483,414.04,LowValue
17486,396.87,LowValue
17489,376.64,LowValue
17490,2092.32,HighValue
17491,3558.87,HighValue
17492,374.57,LowValue
17495,497.56,LowValue
17496,271.05,LowValue
17498,272.22,LowValue
17499,622.88,LowValue
17500,1138.0,LowValue
17501,288.6,LowValue
17502,689.1,LowValue
17503,558.96,LowValue
17504,2997.0299999999997,HighValue
17505,1145.84,LowValue
17506,302.2,LowValue
17507,605.58,LowValue
17508,387.31,LowValue
17509,6115.14,HighValue
17510,308.48,LowValue
17511,91062.38,HighValue
17512,2924.9900000000002,HighValue
17513,513.2,LowValue
17514,208.65,LowValue
17515,639.02,LowValue
17516,768.08,LowValue
17517,153.94,LowValue
17519,1844.02,HighValue
17520,546.81,LowValue
17521,723.2099999999999,LowValue
17522,1070.71,LowValue
17523,652.74,LowValue
17524,145.0,LowValue
17525,422.70000000000005,LowValue
17526,1195.8999999999999,LowValue
17527,939.37,LowValue
17528,3628.5,HighValue
17530,2385.0,HighValue
17531,296.7,LowValue
17534,223.36,LowValue
17535,164.4,LowValue
17536,76.5,LowValue
17537,897.62,LowValue
17538,98.42,LowValue
17540,578.9,LowValue
17542,170.75,LowValue
17545,645.96,LowValue
17548,103.3,LowValue
17549,148.86,LowValue
17550,267.16,LowValue
17551,306.84,LowValue
17552,930.41,LowValue
17553,1487.6,LowValue
17554,1952.45,HighValue
17555,483.26,LowValue
17556,157.9,LowValue
17557,541.46,LowValue
17560,854.95,LowValue
17561,167.62,LowValue
17562,1122.38,LowValue
17564,454.01,LowValue
17566,901.21,LowValue
17567,4331.48,HighValue
17569,344.14,LowValue
17571,1498.51,LowValue
17572,226.75000000000003,LowValue
17573,380.6,LowValue
17574,185.65,LowValue
17576,3622.68,HighValue
17578,143.45999999999998,LowValue
17579,448.90000000000003,LowValue
17580,215.72,LowValue
17581,11045.04,HighValue
17582,175.27,LowValue
17584,1242.3,LowValue
17585,1133.07,LowValue
17588,1240.2,LowValue
17589,2404.17,HighValue
17590,1479.22,LowValue
17591,2225.9700000000003,HighValue
17593,3927.34,HighValue
17594,993.18,LowValue
17595,388.79,LowValue
17596,2827.93,HighValue
17597,2044.3700000000001,HighValue
17600,161.67000000000002,LowValue
17601,116.00999999999999,LowValue
17602,5102.97,HighValue
17603,394.72,LowValue
17604,309.36,LowValue
17608,193.42,LowValue
17609,1112.22,LowValue
17611,3984.22,HighValue
17612,2048.45,HighValue
17613,4559.150000000001,HighValue
17614,390.07,LowValue
17615,329.6,LowValue
17616,571.1999999999999,LowValue
17618,971.58,LowValue
17619,218.52,LowValue
17620,81.44,LowValue
17621,1379.9,LowValue
17623,527.0500000000001,LowValue
17624,843.48,LowValue
17625,2047.0,HighValue
17628,75.75,LowValue
17629,1814.12,HighValue
17630,503.59999999999997,LowValue
17631,528.33,LowValue
17633,1324.84,LowValue
17634,2361.9700000000003,HighValue
17636,285.56,LowValue
17637,547.0600000000001,LowValue
17639,108.5,LowValue
17640,621.66,LowValue
17642,712.29,LowValue
17643,101.55,LowValue
17644,2895.64,HighValue
17646,1008.39,LowValue
17647,133.06,LowValue
17648,1797.5,HighValue
17649,868.49,LowValue
17650,166.08,LowValue
17651,3945.0,HighValue
17652,4867.72,HighValue
17653,1207.56,LowValue
17654,117.55,LowValue
17655,2638.94,HighValue
17656,1674.69,HighValue
17658,595.42,LowValue
17659,2999.46,HighValue
17660,196.0,LowValue
17663,1802.91,HighValue
17664,604.64,LowValue
17666,728.16,LowValue
17667,2055.51,HighValue
17668,347.75,LowValue
17669,3406.7200000000003,HighValue
17670,205.7,LowValue
17671,1572.71,LowValue
17672,3178.17,HighValue
17673,1629.12,LowValue
17674,551.04,LowValue
17675,20374.28,HighValue
17676,1387.68,LowValue
17677,16363.23,HighValue
17678,298.11,LowValue
17679,1992.1100000000001,HighValue
17680,184.4,LowValue
17682,2474.33,HighValue
17684,239.41,LowValue
17685,3191.53,HighValue
17686,5739.46,HighValue
17690,4757.95,HighValue
17691,290.40000000000003,LowValue
17692,740.9399999999999,LowValue
17693,200.47,LowValue
17694,283.12,LowValue
17695,765.34,LowValue
17696,2285.71,HighValue
17697,338.95,LowValue
17698,154.95,LowValue
17700,2534.64,HighValue
17701,417.95,LowValue
17702,1824.37,HighValue
17703,798.74,LowValue
17704,885.19,LowValue
17705,1823.52,HighValue
17706,10504.49,HighValue
17707,152.4,LowValue
17708,267.08,LowValue
17709,137.45,LowValue
17711,385.1,LowValue
17712,522.91,LowValue
17714,153.0,LowValue
17715,326.4,LowValue
17716,5655.99,HighValue
17718,139.35,LowValue
17719,5396.04,HighValue
17720,1195.94,LowValue
17722,2424.04,HighValue
17723,3276.4000000000005,HighValue
17724,1033.0,LowValue
17725,3439.08,HighValue
17727,1060.25,LowValue
17728,2876.01,HighValue
17730,5298.4800000000005,HighValue
17731,1240.11,LowValue
17732,303.97,LowValue
17733,692.19,LowValue
17734,700.63,LowValue
17735,13110.02,HighValue
17736,377.44,LowValue
17737,168.24,LowValue
17738,1879.05,HighValue
17739,2791.35,HighValue
17742,355.11,LowValue
17744,2322.4,HighValue
17746,110.25,LowValue
17747,71.4,LowValue
17749,674.52,LowValue
17750,1797.57,HighValue
17752,80.64,LowValue
17754,1772.26,HighValue
17757,5605.29,HighValue
17758,3456.7000000000003,HighValue
17759,834.99,LowValue
17760,287.59,LowValue
17761,712.78,LowValue
17763,15.0,LowValue
17764,818.8199999999999,LowValue
17765,371.88,LowValue
17767,271.2,LowValue
17768,2273.1800000000003,HighValue
17769,3997.98,HighValue
17770,1143.27,LowValue
17771,245.81,LowValue
17772,182.77,LowValue
17774,1225.41,LowValue
17775,56.4,LowValue
17777,665.86,LowValue
17779,658.57,LowValue
17781,188.02,LowValue
17783,283.47,LowValue
17785,131.94,LowValue
17786,278.74,LowValue
17787,1865.19,HighValue
17788,1117.9,LowValue
17789,225.9,LowValue
17790,1965.55,HighValue
17791,106.1,LowValue
17793,323.04,LowValue
17795,350.39,LowValue
17796,697.9,LowValue
17797,780.43,LowValue
17799,3055.93,HighValue
17800,1199.01,LowValue
17802,1285.04,LowValue
17805,512.31,LowValue
17806,546.04,LowValue
17809,5411.91,HighValue
17811,7837.7300000000005,HighValue
17812,732.16,LowValue
17813,1770.8799999999999,HighValue
17816,36.56,LowValue
17817,387.68,LowValue
17819,3704.87,HighValue
17824,298.4,LowValue
17827,1995.46,HighValue
17828,1820.09,HighValue
17829,889.24,LowValue
17830,398.7,LowValue
17831,35.400000000000006,LowValue
17832,155.37,LowValue
17835,350.64,LowValue
17836,110.21000000000001,LowValue
17837,1593.38,LowValue
17838,2779.3,HighValue
17839,338.8,LowValue
17841,40991.57,HighValue
17843,205.48,LowValue
17844,51.559999999999995,LowValue
17846,2033.1,HighValue
17848,901.1999999999999,LowValue
17849,605.8000000000001,LowValue
17850,5391.21,HighValue
17852,114.34,LowValue
17854,311.26,LowValue
17855,208.97,LowValue
17856,1418.03,LowValue
17857,26879.04,HighValue
17858,5155.66,HighValue
17859,148.21,LowValue
17860,252.8,LowValue
17861,2100.8,HighValue
17862,330.9,LowValue
17863,3160.0,HighValue
17864,597.5,LowValue
17865,10526.32,HighValue
17866,329.65,LowValue
17867,1197.1000000000001,LowValue
17869,428.18,LowValue
17870,1894.35,HighValue
17871,155.9,LowValue
17873,1859.16,HighValue
17874,683.46,LowValue
17877,237.61,LowValue
17878,379.45,LowValue
17879,178.51999999999998,LowValue
17880,458.92,LowValue
17881,133.35000000000002,LowValue
17883,671.77,LowValue
17884,717.45,LowValue
17885,190.19,LowValue
17886,899.61,LowValue
17887,111.35,LowValue
17888,726.05,LowValue
17889,203.87,LowValue
17890,602.09,LowValue
17891,203.85999999999999,LowValue
17892,244.1,LowValue
17893,112.25,LowValue
17894,1119.81,LowValue
17895,98.0,LowValue
17896,256.32,LowValue
17897,566.6,LowValue
17898,152.06,LowValue
17899,155.8,LowValue
17900,112.19999999999999,LowValue
17901,110.38,LowValue
17904,191.67,LowValue
17905,800.24,LowValue
17906,72.9,LowValue
17908,243.28,LowValue
17911,366.23,LowValue
17912,311.01,LowValue
17913,411.6,LowValue
17914,336.43,LowValue
17917,341.28,LowValue
17919,1304.04,LowValue
17920,4204.1,HighValue
17921,826.52,LowValue
17923,207.50000000000003,LowValue
17924,2962.5,HighValue
17925,244.08,LowValue
17926,397.29,LowValue
17928,212.54,LowValue
17929,843.0,LowValue
17930,1740.48,HighValue
17931,408.36,LowValue
17932,1331.57,LowValue
17934,704.25,LowValue
17935,145.79,LowValue
17936,389.84,LowValue
17937,4301.22,HighValue
17939,99.14,LowValue
17940,4106.4400000000005,HighValue
17941,304.56,LowValue
17942,77.50000000000001,LowValue
17946,149.57999999999998,LowValue
17947,176.68,LowValue
17948,358.56000000000006,LowValue
17949,58510.48,HighValue
17950,482.2,LowValue
17951,1008.5400000000001,LowValue
17954,2332.72,HighValue
17955,557.3,LowValue
17956,12.75,LowValue
17957,111.68,LowValue
17958,508.4599999999999,LowValue
17960,73.78,LowValue
17961,1296.44,LowValue
17962,102.83,LowValue
17964,471.7,LowValue
17965,2622.57,HighValue
17966,1098.43,LowValue
17967,123.07,LowValue
17968,277.35,LowValue
17969,228.2,LowValue
17970,582.59,LowValue
17972,136.04,LowValue
17973,337.04,LowValue
17974,740.79,LowValue
17975,4488.81,HighValue
17976,353.19,LowValue
17977,288.14,LowValue
17978,300.91999999999996,LowValue
17979,757.71,LowValue
17980,811.45,LowValue
17984,152.68,LowValue
17985,634.95,LowValue
17986,20.8,LowValue
17987,198.57,LowValue
17988,201.12,LowValue
17990,630.84,LowValue
17991,93.35,LowValue
17994,678.49,LowValue
17995,76.1,LowValue
17997,1970.6699999999998,HighValue
17999,382.06,LowValue
18001,417.23,LowValue
18004,169.47,LowValue
18005,249.72,LowValue
18006,444.68,LowValue
18008,2116.19,HighValue
18009,257.34,LowValue
18010,174.8,LowValue
18011,102.78999999999999,LowValue
18013,187.29,LowValue
18014,166.42,LowValue
18015,120.03,LowValue
18016,1483.56,LowValue
18017,523.0,LowValue
18018,122.14,LowValue
18019,38.45,LowValue
18022,668.11,LowValue
18024,389.78,LowValue
18027,115.31,LowValue
18030,230.64999999999998,LowValue
18032,73.5,LowValue
18033,97.97,LowValue
18034,422.88,LowValue
18035,730.4,LowValue
18036,405.62,LowValue
18037,70.02,LowValue
18040,357.20000000000005,LowValue
18041,4183.39,HighValue
18042,165.04999999999998,LowValue
18043,559.51,LowValue
18044,2088.6,HighValue
18045,189.4,LowValue
18048,172.29000000000002,LowValue
18050,74.4,LowValue
18053,300.02,LowValue
18055,6784.1900000000005,HighValue
18056,363.65,LowValue
18058,170.16,LowValue
18059,306.46,LowValue
18061,2119.41,HighValue
18062,720.52,LowValue
18064,814.0,LowValue
18065,2392.83,HighValue
18066,318.0,LowValue
18067,396.33,LowValue
18068,101.69999999999999,LowValue
18069,2036.67,HighValue
18071,453.0,LowValue
18072,247.44,LowValue
18073,3877.5200000000004,HighValue
18074,489.6,LowValue
18075,2611.75,HighValue
18077,2633.0099999999998,HighValue
18078,336.13,LowValue
18079,3651.97,HighValue
18080,1231.5,LowValue
18081,343.45,LowValue
18082,703.37,LowValue
18084,90.47999999999999,LowValue
18085,689.95,LowValue
18086,101.34,LowValue
18087,4055.7199999999993,HighValue
18088,167.67000000000002,LowValue
18092,9068.26,HighValue
18093,2106.52,HighValue
18094,3017.3,HighValue
18095,580.0500000000001,LowValue
18096,911.15,LowValue
18097,2697.8,HighValue
18099,168.31,LowValue
18101,223.65,LowValue
18102,259657.3,HighValue
18104,754.64,LowValue
18105,113.48000000000002,LowValue
18106,430.7,LowValue
18108,271.0,LowValue
18109,8052.97,HighValue
18110,236.3,LowValue
18112,352.69,LowValue
18113,76.32000000000001,LowValue
18114,220.1,LowValue
18116,1418.03,LowValue
18117,320.72,LowValue
18118,5653.82,HighValue
18119,181.12,LowValue
18120,111.15,LowValue
18121,673.1,LowValue
18122,1826.21,HighValue
18123,589.4399999999999,LowValue
18125,1142.99,LowValue
18126,206.82999999999998,LowValue
18127,348.73,LowValue
18129,112.55000000000001,LowValue
18130,1059.39,LowValue
18133,931.4999999999999,LowValue
18135,681.9100000000001,LowValue
18136,784.33,LowValue
18138,152.65,LowValue
18139,8438.34,HighValue
18142,1019.52,LowValue
18143,1000.16,LowValue
18144,2888.75,HighValue
18145,2861.55,HighValue
18146,160.35000000000002,LowValue
18147,179.33999999999997,LowValue
18149,612.0799999999999,LowValue
18150,566.58,LowValue
18151,653.35,LowValue
18154,399.19,LowValue
18155,371.62,LowValue
18156,734.94,LowValue
18158,453.4,LowValue
18159,530.15,LowValue
18160,638.0600000000001,LowValue
18161,1618.69,LowValue
18164,399.65000000000003,LowValue
18165,302.46000000000004,LowValue
18167,1384.8600000000001,LowValue
18168,1169.94,LowValue
18169,202.65,LowValue
18170,980.31,LowValue
18171,1231.31,LowValue
18172,7561.68,HighValue
18173,2106.84,HighValue
18174,104.0,LowValue
18176,476.35,LowValue
18177,1341.42,LowValue
18178,1590.81,LowValue
18179,1793.17,HighValue
18180,1843.75,HighValue
18181,382.8,LowValue
18183,632.07,LowValue
18184,49.8,LowValue
18185,304.25,LowValue
18188,2001.04,HighValue
18189,1090.24,LowValue
18190,284.46000000000004,LowValue
18191,207.79999999999998,LowValue
18192,957.97,LowValue
18193,243.76,LowValue
18194,973.8399999999999,LowValue
18196,689.13,LowValue
18198,5425.56,HighValue
18200,163.8,LowValue
18202,1396.99,LowValue
18203,160.42000000000002,LowValue
18204,1993.7,HighValue
18205,517.36,LowValue
18209,139.10000000000002,LowValue
18210,2621.38,HighValue
18211,600.07,LowValue
18212,248.42,LowValue
18213,232.48000000000002,LowValue
18215,299.34000000000003,LowValue
18216,481.75,LowValue
18217,621.75,LowValue
18218,662.08,LowValue
18219,2069.77,HighValue
18220,305.28000000000003,LowValue
18221,1041.61,LowValue
18222,443.0,LowValue
18223,6484.54,HighValue
18224,158.95000000000002,LowValue
18225,5509.12,HighValue
18226,5228.05,HighValue
18227,93.75,LowValue
18228,779.9,LowValue
18229,7276.900000000001,HighValue
18230,2810.2000000000003,HighValue
18231,2083.27,HighValue
18232,592.97,LowValue
18233,440.0,LowValue
18235,1796.48,HighValue
18236,882.24,LowValue
18237,987.1,LowValue
18239,1561.6100000000001,LowValue
18240,422.58,LowValue
18241,2073.09,HighValue
18242,2232.4900000000002,HighValue
18245,2567.06,HighValue
18246,596.1,LowValue
18248,804.02,LowValue
18249,95.34,LowValue
18250,349.27,LowValue
18251,4314.72,HighValue
18252,526.67,LowValue
18255,103.3,LowValue
18257,2337.63,HighValue
18259,2338.6000000000004,HighValue
18260,2643.2000000000003,HighValue
18261,324.24,LowValue
18262,149.48,LowValue
18263,1213.1599999999999,LowValue
18265,801.51,LowValue
18268,25.5,LowValue
18269,168.6,LowValue
18270,283.15,LowValue
18272,3078.58,HighValue
18273,204.0,LowValue
18274,175.92,LowValue
18276,335.86,LowValue
18277,110.38,LowValue
18278,173.9,LowValue
18280,180.60000000000002,LowValue
18281,80.82,LowValue
18282,178.05,LowValue
18283,2094.88,HighValue
18287,1837.28,HighValue
